time,p,avg,rms,min,max,min_lb,max_lb,shape,location,scale
17.773830000000032,-0.3873453,-0.33106066824999997,0.08037513259812758,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.13031155491388607,-0.3644688442508307,0.07166305442698198
17.99880999999999,-0.34198725,-0.3311955643209876,0.07988656088781738,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.12991098204040613,-0.3643880311610777,0.07122831492306253
18.223780000000033,-0.33172736,-0.3312020496341463,0.07939797493938,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.13100956016250884,-0.3641383449691643,0.0708821302233835
18.44878,-0.31937698,-0.33105957891566257,0.0789287690424809,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.13362559473117186,-0.3637165993803306,0.07066818426387125
18.673780000000022,-0.29041272,-0.33057568773809515,0.07858130433444865,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.13925098614209508,-0.36292241873002523,0.07073047938236154
18.898740000000032,-0.28933996,-0.3300905615294117,0.07824412607501958,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.14468722459115665,-0.36214835973192205,0.07080721691112044
19.12375000000003,-0.25726748,-0.3292437815116278,0.07817866490757588,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.1518725198013044,-0.3610714762278552,0.07118112542484525
19.348720000000014,-0.21812586,-0.32796656402298846,0.07862532892662061,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.158611666235,-0.35981221631781346,0.07192916321626358
19.57370000000003,-0.19138964,-0.32641455352272725,0.07950630847631196,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.16312213452970303,-0.35848538921692963,0.07287342149607615
19.798699999999997,-0.23581249,-0.32539655280898877,0.07963306104765401,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.17103918751524202,-0.3572869349989639,0.07342561348448604
20.023680000000013,-0.32897672,-0.3254363324444444,0.07919030859835871,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.17097806060042514,-0.357130506879205,0.0730559953920695
20.24866000000003,-0.3057613,-0.3252201232967033,0.07878070138054667,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.17365260970595925,-0.3566654487991505,0.07288820036062935
20.473659999999995,-0.29316336,-0.3248716802173913,0.07842185025252667,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.17742878768376263,-0.3560631171112521,0.07282033732350292
20.69864000000001,-0.29371348,-0.32453664580645164,0.07806525815040179,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.18102679131376337,-0.3554794963251442,0.0727529694468782
20.923609999999996,-0.25861531,-0.323835355,0.07794287008908281,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.18718434870268796,-0.35454299632519964,0.07300509112663245
21.148619999999994,-0.26835257,-0.32325132568421056,0.07773805473609274,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.19241017355408252,-0.3537220130981994,0.07315029994067684
21.373580000000004,-0.27344126,-0.3227324708333333,0.07749729081915806,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.19713001080226836,-0.35296460214668124,0.07323581722258324
21.598580000000027,-0.25058344,-0.32198866639175255,0.07744046639055309,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.20304262469416037,-0.3520183960114249,0.0735194626566577
21.82355000000001,-0.19925646,-0.3207362969387755,0.07802544027783406,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2086779648330005,-0.3508110907351342,0.07426124998594613
22.048550000000034,-0.16861431,-0.31919971121212115,0.07910664996694262,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.21058927454763415,-0.34962601228224843,0.07521846242928638
22.273529999999994,-0.13604672,-0.31736818129999994,0.08079219719987157,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.20310920669802213,-0.3486832709567006,0.07626893357255696
22.498500000000035,-0.13571665,-0.31556965128712866,0.08237853259788143,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.19718334389848174,-0.3476677848075075,0.0772976285219043
22.723510000000033,-0.16437833,-0.3140873834313725,0.08331626465556552,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.20052803995035445,-0.3464439866453684,0.0782292543127317
22.948480000000018,-0.17807652,-0.3127668896116504,0.08397656567443615,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.20658146814903605,-0.3451698026489261,0.07907320698207018
23.173460000000034,-0.19947651,-0.31167755903846156,0.0842999366064811,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.21460542441776082,-0.3439258862896532,0.07975210160843157
23.398480000000006,-0.20957136,-0.31070511904761905,0.08448162562491236,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.22300421233108847,-0.3427289390850138,0.08033408960943976
23.623440000000016,-0.23058628,-0.3099492809433962,0.0844381376580447,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.23075455071887732,-0.34168003984870676,0.08071171047198011
23.848420000000033,-0.2619711,-0.3095008867289719,0.08416933845632284,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2357491648814815,-0.340949168569927,0.08076141845509485
24.07342,-0.2821608,-0.3092477377777777,0.08381967282112648,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.23828902474540578,-0.34045643315933266,0.08061687833609324
24.298400000000015,-0.2856266,-0.30903103009174304,0.08346468213510298,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2403651029014565,-0.34003803611210826,0.0804409202002253
24.52338000000003,-0.2684351,-0.3086619761818181,0.08317372521742933,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.24399880154431303,-0.3394292888166346,0.08038781781061258
24.748379999999997,-0.25726748,-0.30819896270270264,0.08294050511847627,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2486653991205509,-0.33871047040435054,0.08045719208627194
24.973360000000014,-0.25569963,-0.30773021866071426,0.08271696100245807,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2531900219540506,-0.338010715992663,0.08051778893529629
25.19833,-0.26953536,-0.30739221106194686,0.08242779884171807,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.25613886282261206,-0.3374572797771333,0.0804360549369538
25.423339999999996,-0.26733485,-0.3070408307017543,0.08215043780937156,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.25923109931494137,-0.33689849354256596,0.08037767453049027
25.648310000000038,-0.2804279,-0.3068094139130434,0.08182979443999269,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2609466144609436,-0.336476890405864,0.08020411264812152
25.873280000000022,-0.2941536,-0.3067003120689655,0.08148471633367835,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2612805593345541,-0.33623283731851006,0.07993922145836042
26.09827999999999,-0.2972893,-0.30661987606837604,0.08114036870333684,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2612145607811075,-0.3360341450511982,0.0796535492874573
26.32328000000001,-0.30248803,-0.3065848604237288,0.08079670980307913,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.26082662904721937,-0.33587483433716814,0.07934302230750945
26.548249999999996,-0.28345358,-0.30639047991596635,0.08048421427949641,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2619251161076819,-0.3355398227680564,0.07915329873440038
26.773220000000038,-0.28592917,-0.306219969,0.0801697427005736,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2628836698412391,-0.3352360088364374,0.07895193610266056
26.998230000000035,-0.30367082,-0.30619890165289254,0.07983810901686039,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2622826012139859,-0.33510590530069273,0.07864281880831794
27.22320000000002,-0.32966438,-0.3063912416393442,0.07953837496032812,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2597130897737969,-0.3352798950724075,0.07825562687607282
27.448180000000036,-0.35100934,-0.30675399040650403,0.07931565356135481,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2560447627000407,-0.3356709234564639,0.07785276987707906
27.673180000000002,-0.36517516,-0.3072251288709677,0.07916780744802994,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.2518992326790789,-0.3362363368707844,0.07749402375138795
27.89816000000002,-0.38261423,-0.30782824167999995,0.07913599553762656,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.24748844219283073,-0.33699210086607395,0.0772087681318932
28.123140000000035,-0.3967525,-0.3085339897619047,0.07921529781057224,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.24331353760671917,-0.337862221092845,0.0770268223348352
28.34814,-0.41793245,-0.3093953949606299,0.07949306789019124,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.24030321990913045,-0.33893692357290894,0.07709745560899492
28.573120000000017,-0.40940547,-0.310176723671875,0.0796700054509933,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.23646547292099618,-0.3399303103244374,0.07701795579585247
28.798080000000027,-0.39298412,-0.3108186414728682,0.07969221605753427,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.23197486984404253,-0.34073586757575997,0.07676799100603479
29.0231,-0.39009595,-0.3114284669230769,0.07968669930747903,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.22732410865450337,-0.34150044235464994,0.07649377851418945
29.248080000000016,-0.41966537,-0.31225470282442747,0.07993899888126457,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.224112198590834,-0.3425374558406045,0.07652078957617767
29.47305,-0.4327309,-0.31316740128787873,0.08031785621997727,-0.48884398,-0.10485445,-0.48884398,-0.10485445,0.222243572136678,-0.34366275194855933,0.07674571540641192
29.698030000000017,-0.50064427,-0.31457700180451126,0.08163782886218775,-0.50064427,-0.10485445,-0.50064427,-0.10485445,0.24016194283839076,-0.34493144395176967,0.07908862297788376
29.92303000000004,-0.5252625,-0.31614928164179107,0.08332936318699868,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2633918913798602,-0.3462534724256636,0.08217769923492263
30.14801,-0.48323268,-0.31738693644444443,0.08424729741803148,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2682543635252186,-0.347660810854299,0.08332475208674323
30.37298000000004,-0.4455764,-0.31832950602941174,0.08464843700043696,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2666879055432992,-0.3488154384501371,0.08358458299200873
30.597980000000007,-0.42601934,-0.31911556321167883,0.08483565574561687,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.26343660280869563,-0.3497873187351927,0.08355152567266994
30.82298000000003,-0.44541135,-0.32003075007246373,0.08520376956640721,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.261674259387251,-0.35089720309598077,0.08376625662401391
31.04794000000004,-0.48480055,-0.3212161443165467,0.08603119452082965,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2654603486829833,-0.3522413235227019,0.08476506026840414
31.272950000000037,-0.4618052,-0.3222203518571428,0.08653711160341876,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.26503471296908687,-0.3534626104628835,0.0851828111352035
31.497920000000022,-0.43757203,-0.3230384488652482,0.08677130930219247,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2619576438617299,-0.35447307455780885,0.085200696225114
31.72290000000004,-0.37862578,-0.32342990894366197,0.08659009261717533,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.25829013412843416,-0.3549392520765837,0.08482691814133812
31.947900000000004,-0.3048536,-0.3233000046853147,0.08630068325031479,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2588993760173145,-0.354680114291661,0.08462466193801091
32.17288000000002,-0.25919294,-0.32285481673611116,0.08616512369525536,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2624019592296408,-0.35407345681780084,0.0847078229876749
32.39786000000004,-0.24425696,-0.3223127625517242,0.08611350684038738,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.26644567691071086,-0.3533535184400165,0.08488529247300383
32.62286,-0.24843793,-0.3218067705479452,0.08603411395553585,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.27025594728143637,-0.3526690279909266,0.08501508344045439
32.84784000000002,-0.23911326,-0.321244229659864,0.08600998746651516,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.27435117959706407,-0.35193787295719986,0.0852097099960023
33.072810000000004,-0.20032921,-0.32042723628378383,0.08628935424049487,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2792237960030284,-0.3510414184725854,0.08567280003464103
33.29782,-0.14908476,-0.3192772867785235,0.08712974980876596,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.28003514546988034,-0.3501418978655331,0.0864169766929248
33.52278000000001,-0.15167037,-0.3181599073333334,0.0879034394468274,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2816342133645012,-0.3492200718085845,0.08714402712221811
33.747780000000034,-0.20387754,-0.31740307046357624,0.08810086657425954,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.28694047492070907,-0.348315741308258,0.08755585038658426
33.97275000000002,-0.18093719,-0.31650526861842104,0.08850091374687653,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2919896832872395,-0.34736168529398503,0.08813489260248525
34.197749999999985,-0.16030738,-0.3154843673856209,0.08910465688279433,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.29557879874319853,-0.34638185836677504,0.08880368068574065
34.42273,-0.15640147,-0.31445136155844156,0.08972931646936938,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.2989654403975953,-0.34541287270180676,0.08948640902209211
34.647699999999986,-0.11728735,-0.31317933567741935,0.09082172490471813,-0.5252625,-0.10485445,-0.5252625,-0.10485445,0.29097435298549207,-0.3448434773204101,0.09015991244848531
